ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10338,45,2,11/22/2004 0:00,Shipped,S18_3856,Royale Belge,Medium
10116,27,1,04-11-2003 00:00,Shipped,S32_3207,Royale Belge,Small
10144,20,1,8/13/2003 0:00,Shipped,S32_4289,Royale Belge,Small
10341,41,9,11/24/2004 0:00,Shipped,S10_1678,Salzburg Collectables,Large
10119,46,11,4/28/2003 0:00,Shipped,S10_4757,Salzburg Collectables,Medium
10341,45,2,11/24/2004 0:00,Shipped,S12_1099,Salzburg Collectables,Medium
10419,12,13,5/17/2005 0:00,Shipped,S12_1099,Salzburg Collectables,Small
10341,55,8,11/24/2004 0:00,Shipped,S12_2823,Salzburg Collectables,Large
10341,44,1,11/24/2004 0:00,Shipped,S12_3380,Salzburg Collectables,Medium
10419,10,11,5/17/2005 0:00,Shipped,S12_3380,Salzburg Collectables,Small
10341,36,10,11/24/2004 0:00,Shipped,S12_3990,Salzburg Collectables,Medium
10419,34,14,5/17/2005 0:00,Shipped,S12_3990,Salzburg Collectables,Medium
10341,55,7,11/24/2004 0:00,Shipped,S12_4675,Salzburg Collectables,Medium
10419,32,10,5/17/2005 0:00,Shipped,S12_4675,Salzburg Collectables,Medium
10419,38,5,5/17/2005 0:00,Shipped,S18_1129,Salzburg Collectables,Medium
10419,37,1,5/17/2005 0:00,Shipped,S18_1589,Salzburg Collectables,Medium
10119,43,3,4/28/2003 0:00,Shipped,S18_1662,Salzburg Collectables,Medium
10419,39,9,5/17/2005 0:00,Shipped,S18_1889,Salzburg Collectables,Medium
10419,34,4,5/17/2005 0:00,Shipped,S18_1984,Salzburg Collectables,Medium
10419,55,2,5/17/2005 0:00,Shipped,S18_2870,Salzburg Collectables,Large
10269,32,1,7/16/2004 0:00,Shipped,S18_2957,Salzburg Collectables,Small
10119,21,9,4/28/2003 0:00,Shipped,S18_3029,Salzburg Collectables,Small
10419,35,6,5/17/2005 0:00,Shipped,S18_3232,Salzburg Collectables,Medium
10419,43,3,5/17/2005 0:00,Shipped,S18_3685,Salzburg Collectables,Medium
10119,27,8,4/28/2003 0:00,Shipped,S18_3856,Salzburg Collectables,Small
10341,32,6,11/24/2004 0:00,Shipped,S24_2360,Salzburg Collectables,Medium
10119,41,4,4/28/2003 0:00,Shipped,S24_2841,Salzburg Collectables,Small
10419,15,7,5/17/2005 0:00,Shipped,S24_2972,Salzburg Collectables,Small
10119,35,13,4/28/2003 0:00,Shipped,S24_3151,Salzburg Collectables,Medium
10419,55,12,5/17/2005 0:00,Shipped,S24_3371,Salzburg Collectables,Small
10119,20,5,4/28/2003 0:00,Shipped,S24_3420,Salzburg Collectables,Small
10119,35,10,4/28/2003 0:00,Shipped,S24_3816,Salzburg Collectables,Medium
10419,70,8,5/17/2005 0:00,Shipped,S24_3856,Salzburg Collectables,Large
10119,28,2,4/28/2003 0:00,Shipped,S24_3949,Salzburg Collectables,Small
10269,48,2,7/16/2004 0:00,Shipped,S24_4258,Salzburg Collectables,Medium
10341,31,4,11/24/2004 0:00,Shipped,S32_4485,Salzburg Collectables,Small
10341,38,3,11/24/2004 0:00,Shipped,S50_4713,Salzburg Collectables,Medium
10119,25,14,4/28/2003 0:00,Shipped,S700_1138,Salzburg Collectables,Small
10119,29,7,4/28/2003 0:00,Shipped,S700_2047,Salzburg Collectables,Small
10119,38,12,4/28/2003 0:00,Shipped,S700_2610,Salzburg Collectables,Small
10341,34,5,11/24/2004 0:00,Shipped,S700_3167,Salzburg Collectables,Medium
10119,26,1,4/28/2003 0:00,Shipped,S700_4002,Salzburg Collectables,Small
10119,28,6,4/28/2003 0:00,Shipped,S72_1253,Salzburg Collectables,Small
10194,42,11,11/25/2003 0:00,Shipped,S10_1949,"Saveley & Henriot, Co.",Large
10194,26,4,11/25/2003 0:00,Shipped,S10_4962,"Saveley & Henriot, Co.",Medium
10208,46,13,01-02-2004 00:00,Shipped,S12_1108,"Saveley & Henriot, Co.",Large
10194,38,8,11/25/2003 0:00,Shipped,S12_1666,"Saveley & Henriot, Co.",Medium
10208,26,14,01-02-2004 00:00,Shipped,S12_3148,"Saveley & Henriot, Co.",Medium
10208,20,12,01-02-2004 00:00,Shipped,S12_3891,"Saveley & Henriot, Co.",Medium
10194,21,10,11/25/2003 0:00,Shipped,S18_1097,"Saveley & Henriot, Co.",Small
10227,25,3,03-02-2004 00:00,Shipped,S18_1342,"Saveley & Henriot, Co.",Small
10227,31,2,03-02-2004 00:00,Shipped,S18_1367,"Saveley & Henriot, Co.",Small
10227,26,10,03-02-2004 00:00,Shipped,S18_1749,"Saveley & Henriot, Co.",Medium
10227,28,9,03-02-2004 00:00,Shipped,S18_2248,"Saveley & Henriot, Co.",Small
10227,46,7,03-02-2004 00:00,Shipped,S18_2325,"Saveley & Henriot, Co.",Large
10194,45,2,11/25/2003 0:00,Shipped,S18_2432,"Saveley & Henriot, Co.",Medium
10227,29,4,03-02-2004 00:00,Shipped,S18_2795,"Saveley & Henriot, Co.",Medium
10208,24,9,01-02-2004 00:00,Shipped,S18_3140,"Saveley & Henriot, Co.",Small
10208,48,11,01-02-2004 00:00,Shipped,S18_3259,"Saveley & Henriot, Co.",Medium
10227,33,1,03-02-2004 00:00,Shipped,S18_3320,"Saveley & Henriot, Co.",Medium
10227,34,11,03-02-2004 00:00,Shipped,S18_4409,"Saveley & Henriot, Co.",Medium
10208,45,8,01-02-2004 00:00,Shipped,S18_4522,"Saveley & Henriot, Co.",Medium
10194,32,5,11/25/2003 0:00,Shipped,S18_4600,"Saveley & Henriot, Co.",Medium
10194,41,9,11/25/2003 0:00,Shipped,S18_4668,"Saveley & Henriot, Co.",Small
10227,37,12,03-02-2004 00:00,Shipped,S18_4933,"Saveley & Henriot, Co.",Small
10227,42,6,03-02-2004 00:00,Shipped,S24_1937,"Saveley & Henriot, Co.",Small
10208,35,7,01-02-2004 00:00,Shipped,S24_2011,"Saveley & Henriot, Co.",Medium
10227,24,5,03-02-2004 00:00,Shipped,S24_2022,"Saveley & Henriot, Co.",Small
10194,49,1,11/25/2003 0:00,Shipped,S24_2300,"Saveley & Henriot, Co.",Medium
10227,47,14,03-02-2004 00:00,Shipped,S24_2766,"Saveley & Henriot, Co.",Medium
10227,33,13,03-02-2004 00:00,Shipped,S24_2887,"Saveley & Henriot, Co.",Medium
10208,20,2,01-02-2004 00:00,Shipped,S24_3151,"Saveley & Henriot, Co.",Small
10227,40,15,03-02-2004 00:00,Shipped,S24_3191,"Saveley & Henriot, Co.",Medium
10227,27,8,03-02-2004 00:00,Shipped,S24_3969,"Saveley & Henriot, Co.",Small
10194,37,3,11/25/2003 0:00,Shipped,S32_1268,"Saveley & Henriot, Co.",Medium
10194,39,7,11/25/2003 0:00,Shipped,S32_3522,"Saveley & Henriot, Co.",Small
10208,30,15,01-02-2004 00:00,Shipped,S50_1514,"Saveley & Henriot, Co.",Small
10208,38,3,01-02-2004 00:00,Shipped,S700_1138,"Saveley & Henriot, Co.",Small
10208,40,10,01-02-2004 00:00,Shipped,S700_1938,"Saveley & Henriot, Co.",Medium
10208,46,1,01-02-2004 00:00,Shipped,S700_2610,"Saveley & Henriot, Co.",Medium
10194,26,6,11/25/2003 0:00,Shipped,S700_2824,"Saveley & Henriot, Co.",Small
10208,37,4,01-02-2004 00:00,Shipped,S700_3505,"Saveley & Henriot, Co.",Medium
10208,33,5,01-02-2004 00:00,Shipped,S700_3962,"Saveley & Henriot, Co.",Small
10208,42,6,01-02-2004 00:00,Shipped,S72_3212,"Saveley & Henriot, Co.",Small
10291,37,11,09-08-2004 00:00,Shipped,S10_1949,Scandinavian Gift Ideas,Large
10167,44,9,10/23/2003 0:00,Cancelled,S10_4757,Scandinavian Gift Ideas,Medium
10291,30,4,09-08-2004 00:00,Shipped,S10_4962,Scandinavian Gift Ideas,Medium
10389,26,4,03-03-2005 00:00,Shipped,S12_1099,Scandinavian Gift Ideas,Small
10291,41,8,09-08-2004 00:00,Shipped,S12_1666,Scandinavian Gift Ideas,Medium
10389,25,6,03-03-2005 00:00,Shipped,S12_3380,Scandinavian Gift Ideas,Small
10389,36,7,03-03-2005 00:00,Shipped,S12_3990,Scandinavian Gift Ideas,Small
10389,47,8,03-03-2005 00:00,Shipped,S12_4675,Scandinavian Gift Ideas,Medium
10291,41,10,09-08-2004 00:00,Shipped,S18_1097,Scandinavian Gift Ideas,Medium
10167,43,1,10/23/2003 0:00,Cancelled,S18_1662,Scandinavian Gift Ideas,Medium
10389,49,3,03-03-2005 00:00,Shipped,S18_1889,Scandinavian Gift Ideas,Medium
10291,26,2,09-08-2004 00:00,Shipped,S18_2432,Scandinavian Gift Ideas,Small
10389,39,5,03-03-2005 00:00,Shipped,S18_2625,Scandinavian Gift Ideas,Medium
10291,47,12,09-08-2004 00:00,Shipped,S18_2949,Scandinavian Gift Ideas,Medium
10291,37,14,09-08-2004 00:00,Shipped,S18_2957,Scandinavian Gift Ideas,Small
10167,46,7,10/23/2003 0:00,Cancelled,S18_3029,Scandinavian Gift Ideas,Medium
10291,23,13,09-08-2004 00:00,Shipped,S18_3136,Scandinavian Gift Ideas,Small
10167,34,6,10/23/2003 0:00,Cancelled,S18_3856,Scandinavian Gift Ideas,Medium
10291,48,5,09-08-2004 00:00,Shipped,S18_4600,Scandinavian Gift Ideas,Medium
10291,29,9,09-08-2004 00:00,Shipped,S18_4668,Scandinavian Gift Ideas,Small
10389,45,1,03-03-2005 00:00,Shipped,S24_1578,Scandinavian Gift Ideas,Medium
10389,49,2,03-03-2005 00:00,Shipped,S24_2000,Scandinavian Gift Ideas,Medium
10167,33,16,10/23/2003 0:00,Cancelled,S24_2011,Scandinavian Gift Ideas,Medium
10291,48,1,09-08-2004 00:00,Shipped,S24_2300,Scandinavian Gift Ideas,Medium
10167,21,2,10/23/2003 0:00,Cancelled,S24_2841,Scandinavian Gift Ideas,Small
10167,20,11,10/23/2003 0:00,Cancelled,S24_3151,Scandinavian Gift Ideas,Small
10167,32,3,10/23/2003 0:00,Cancelled,S24_3420,Scandinavian Gift Ideas,Small
10167,29,8,10/23/2003 0:00,Cancelled,S24_3816,Scandinavian Gift Ideas,Small
10291,26,3,09-08-2004 00:00,Shipped,S32_1268,Scandinavian Gift Ideas,Small
10291,32,7,09-08-2004 00:00,Shipped,S32_3522,Scandinavian Gift Ideas,Small
10167,43,12,10/23/2003 0:00,Cancelled,S700_1138,Scandinavian Gift Ideas,Medium
10167,29,5,10/23/2003 0:00,Cancelled,S700_2047,Scandinavian Gift Ideas,Small
10167,46,10,10/23/2003 0:00,Cancelled,S700_2610,Scandinavian Gift Ideas,Medium
10291,28,6,09-08-2004 00:00,Shipped,S700_2824,Scandinavian Gift Ideas,Medium
10167,24,13,10/23/2003 0:00,Cancelled,S700_3505,Scandinavian Gift Ideas,Small
10167,28,14,10/23/2003 0:00,Cancelled,S700_3962,Scandinavian Gift Ideas,Medium
10167,40,4,10/23/2003 0:00,Cancelled,S72_1253,Scandinavian Gift Ideas,Small
10167,38,15,10/23/2003 0:00,Cancelled,S72_3212,Scandinavian Gift Ideas,Small
10219,48,2,02-10-2004 00:00,Shipped,S12_4473,Signal Collectibles Ltd.,Medium
10149,50,4,09-12-2003 00:00,Shipped,S18_1342,Signal Collectibles Ltd.,Medium
10149,30,3,09-12-2003 00:00,Shipped,S18_1367,Signal Collectibles Ltd.,Small
10149,34,11,09-12-2003 00:00,Shipped,S18_1749,Signal Collectibles Ltd.,Medium
10219,43,1,02-10-2004 00:00,Shipped,S18_2238,Signal Collectibles Ltd.,Large
10149,24,10,09-12-2003 00:00,Shipped,S18_2248,Signal Collectibles Ltd.,Small
10149,33,8,09-12-2003 00:00,Shipped,S18_2325,Signal Collectibles Ltd.,Medium
10149,23,5,09-12-2003 00:00,Shipped,S18_2795,Signal Collectibles Ltd.,Medium
10149,42,2,09-12-2003 00:00,Shipped,S18_3320,Signal Collectibles Ltd.,Medium
10149,36,7,09-12-2003 00:00,Shipped,S24_1937,Signal Collectibles Ltd.,Small
10149,49,6,09-12-2003 00:00,Shipped,S24_2022,Signal Collectibles Ltd.,Small
10219,21,3,02-10-2004 00:00,Shipped,S24_2840,Signal Collectibles Ltd.,Small
10149,26,9,09-12-2003 00:00,Shipped,S24_3969,Signal Collectibles Ltd.,Small
10149,20,1,09-12-2003 00:00,Shipped,S24_4258,Signal Collectibles Ltd.,Small
10219,35,4,02-10-2004 00:00,Shipped,S32_2509,Signal Collectibles Ltd.,Small
10278,34,6,08-06-2004 00:00,Shipped,S18_1129,Signal Gift Stores,Medium
10346,42,3,11/29/2004 0:00,Shipped,S18_1342,Signal Gift Stores,Small
10278,23,2,08-06-2004 00:00,Shipped,S18_1589,Signal Gift Stores,Small
10124,21,6,5/21/2003 0:00,Shipped,S18_1749,Signal Gift Stores,Small
10278,29,10,08-06-2004 00:00,Shipped,S18_1889,Signal Gift Stores,Small
10278,29,5,08-06-2004 00:00,Shipped,S18_1984,Signal Gift Stores,Medium
10124,42,5,5/21/2003 0:00,Shipped,S18_2248,Signal Gift Stores,Small
10124,42,3,5/21/2003 0:00,Shipped,S18_2325,Signal Gift Stores,Medium
10278,39,3,08-06-2004 00:00,Shipped,S18_2870,Signal Gift Stores,Medium
10278,42,7,08-06-2004 00:00,Shipped,S18_3232,Signal Gift Stores,Medium
10278,31,4,08-06-2004 00:00,Shipped,S18_3685,Signal Gift Stores,Medium
10124,36,7,5/21/2003 0:00,Shipped,S18_4409,Signal Gift Stores,Medium
10124,23,8,5/21/2003 0:00,Shipped,S18_4933,Signal Gift Stores,Small
10124,22,12,5/21/2003 0:00,Shipped,S24_1046,Signal Gift Stores,Small
10278,35,1,08-06-2004 00:00,Shipped,S24_1628,Signal Gift Stores,Small
10124,45,2,5/21/2003 0:00,Shipped,S24_1937,Signal Gift Stores,Small
10124,22,1,5/21/2003 0:00,Shipped,S24_2022,Signal Gift Stores,Small
10124,32,10,5/21/2003 0:00,Shipped,S24_2766,Signal Gift Stores,Small
10346,25,1,11/29/2004 0:00,Shipped,S24_2766,Signal Gift Stores,Small
10124,25,9,5/21/2003 0:00,Shipped,S24_2887,Signal Gift Stores,Small
10346,24,5,11/29/2004 0:00,Shipped,S24_2887,Signal Gift Stores,Small
10278,31,8,08-06-2004 00:00,Shipped,S24_2972,Signal Gift Stores,Small
10124,49,11,5/21/2003 0:00,Shipped,S24_3191,Signal Gift Stores,Medium
10346,24,2,11/29/2004 0:00,Shipped,S24_3191,Signal Gift Stores,Medium
10124,43,13,5/21/2003 0:00,Shipped,S24_3432,Signal Gift Stores,Medium
10346,26,6,11/29/2004 0:00,Shipped,S24_3432,Signal Gift Stores,Small
10278,25,9,08-06-2004 00:00,Shipped,S24_3856,Signal Gift Stores,Medium
10124,46,4,5/21/2003 0:00,Shipped,S24_3969,Signal Gift Stores,Small
10346,22,4,11/29/2004 0:00,Shipped,S24_3969,Signal Gift Stores,Small
10361,20,13,12/17/2004 0:00,Shipped,S10_1678,Souveniers And Things Co.,Small
10270,21,9,7/19/2004 0:00,Shipped,S10_1949,Souveniers And Things Co.,Medium
10361,26,8,12/17/2004 0:00,Shipped,S10_2016,Souveniers And Things Co.,Small
10270,32,2,7/19/2004 0:00,Shipped,S10_4962,Souveniers And Things Co.,Medium
10270,28,6,7/19/2004 0:00,Shipped,S12_1666,Souveniers And Things Co.,Medium
10270,43,8,7/19/2004 0:00,Shipped,S18_1097,Souveniers And Things Co.,Medium
10139,31,7,7/16/2003 0:00,Shipped,S18_1342,Souveniers And Things Co.,Medium
10139,49,6,7/16/2003 0:00,Shipped,S18_1367,Souveniers And Things Co.,Small
10420,37,5,5/29/2005 0:00,In Process,S18_1749,Souveniers And Things Co.,Medium
10420,36,4,5/29/2005 0:00,In Process,S18_2248,Souveniers And Things Co.,Small
10420,45,2,5/29/2005 0:00,In Process,S18_2325,Souveniers And Things Co.,Medium
10139,41,8,7/16/2003 0:00,Shipped,S18_2795,Souveniers And Things Co.,Large
10139,46,1,7/16/2003 0:00,Shipped,S18_2949,Souveniers And Things Co.,Medium
10270,31,10,7/19/2004 0:00,Shipped,S18_2949,Souveniers And Things Co.,Small
10139,20,3,7/16/2003 0:00,Shipped,S18_2957,Souveniers And Things Co.,Small
10139,20,2,7/16/2003 0:00,Shipped,S18_3136,Souveniers And Things Co.,Small
10270,38,11,7/19/2004 0:00,Shipped,S18_3136,Souveniers And Things Co.,Medium
10139,30,5,7/16/2003 0:00,Shipped,S18_3320,Souveniers And Things Co.,Medium
10420,66,6,5/29/2005 0:00,In Process,S18_4409,Souveniers And Things Co.,Medium
10270,38,3,7/19/2004 0:00,Shipped,S18_4600,Souveniers And Things Co.,Medium
10270,44,7,7/19/2004 0:00,Shipped,S18_4668,Souveniers And Things Co.,Small
10420,36,7,5/29/2005 0:00,In Process,S18_4933,Souveniers And Things Co.,Small
10420,60,11,5/29/2005 0:00,In Process,S24_1046,Souveniers And Things Co.,Medium
10420,37,13,5/29/2005 0:00,In Process,S24_1628,Souveniers And Things Co.,Small
10420,45,1,5/29/2005 0:00,In Process,S24_1937,Souveniers And Things Co.,Small
10420,39,9,5/29/2005 0:00,In Process,S24_2766,Souveniers And Things Co.,Medium
10420,55,8,5/29/2005 0:00,In Process,S24_2887,Souveniers And Things Co.,Medium
10420,35,10,5/29/2005 0:00,In Process,S24_3191,Souveniers And Things Co.,Medium
10361,34,6,12/17/2004 0:00,Shipped,S24_3420,Souveniers And Things Co.,Medium
10420,26,12,5/29/2005 0:00,In Process,S24_3432,Souveniers And Things Co.,Small
10361,26,7,12/17/2004 0:00,Shipped,S24_3949,Souveniers And Things Co.,Medium
10420,15,3,5/29/2005 0:00,In Process,S24_3969,Souveniers And Things Co.,Small
10139,29,4,7/16/2003 0:00,Shipped,S24_4258,Souveniers And Things Co.,Medium
10361,25,1,12/17/2004 0:00,Shipped,S24_4278,Souveniers And Things Co.,Small
10270,32,1,7/19/2004 0:00,Shipped,S32_1268,Souveniers And Things Co.,Small
10270,21,5,7/19/2004 0:00,Shipped,S32_3522,Souveniers And Things Co.,Small
10361,49,2,12/17/2004 0:00,Shipped,S32_4289,Souveniers And Things Co.,Medium
10361,33,3,12/17/2004 0:00,Shipped,S50_1341,Souveniers And Things Co.,Small
10361,20,4,12/17/2004 0:00,Shipped,S700_1691,Souveniers And Things Co.,Small
10361,24,14,12/17/2004 0:00,Shipped,S700_2047,Souveniers And Things Co.,Small
10361,26,9,12/17/2004 0:00,Shipped,S700_2466,Souveniers And Things Co.,Small
10270,46,4,7/19/2004 0:00,Shipped,S700_2824,Souveniers And Things Co.,Medium
10361,44,5,12/17/2004 0:00,Shipped,S700_2834,Souveniers And Things Co.,Medium
10361,44,10,12/17/2004 0:00,Shipped,S700_3167,Souveniers And Things Co.,Medium
10361,35,11,12/17/2004 0:00,Shipped,S700_4002,Souveniers And Things Co.,Medium
10361,23,12,12/17/2004 0:00,Shipped,S72_1253,Souveniers And Things Co.,Small
10129,33,2,06-12-2003 00:00,Shipped,S10_4757,"Stylish Desk Decors, Co.",Medium
10175,33,9,11-06-2003 00:00,Shipped,S10_4962,"Stylish Desk Decors, Co.",Medium
10175,26,1,11-06-2003 00:00,Shipped,S12_4473,"Stylish Desk Decors, Co.",Medium
10351,39,1,12-03-2004 00:00,Shipped,S18_1662,"Stylish Desk Decors, Co.",Medium
10175,48,4,11-06-2003 00:00,Shipped,S18_2319,"Stylish Desk Decors, Co.",Medium
10175,41,7,11-06-2003 00:00,Shipped,S18_2432,"Stylish Desk Decors, Co.",Small
10175,29,5,11-06-2003 00:00,Shipped,S18_3232,"Stylish Desk Decors, Co.",Medium
10351,20,2,12-03-2004 00:00,Shipped,S18_3856,"Stylish Desk Decors, Co.",Medium
10175,47,10,11-06-2003 00:00,Shipped,S18_4600,"Stylish Desk Decors, Co.",Medium
10129,45,9,06-12-2003 00:00,Shipped,S24_2011,"Stylish Desk Decors, Co.",Medium
10175,28,6,11-06-2003 00:00,Shipped,S24_2300,"Stylish Desk Decors, Co.",Small
10175,37,2,11-06-2003 00:00,Shipped,S24_2840,"Stylish Desk Decors, Co.",Small
10351,25,5,12-03-2004 00:00,Shipped,S24_2841,"Stylish Desk Decors, Co.",Small
10129,41,4,06-12-2003 00:00,Shipped,S24_3151,"Stylish Desk Decors, Co.",Medium
10351,38,4,12-03-2004 00:00,Shipped,S24_3420,"Stylish Desk Decors, Co.",Small
10129,50,1,06-12-2003 00:00,Shipped,S24_3816,"Stylish Desk Decors, Co.",Medium
10351,34,3,12-03-2004 00:00,Shipped,S24_3949,"Stylish Desk Decors, Co.",Small
10175,22,8,11-06-2003 00:00,Shipped,S32_1268,"Stylish Desk Decors, Co.",Small
10175,50,3,11-06-2003 00:00,Shipped,S32_2509,"Stylish Desk Decors, Co.",Medium
10175,29,12,11-06-2003 00:00,Shipped,S32_3522,"Stylish Desk Decors, Co.",Small
10129,31,5,06-12-2003 00:00,Shipped,S700_1138,"Stylish Desk Decors, Co.",Small
10129,45,3,06-12-2003 00:00,Shipped,S700_2610,"Stylish Desk Decors, Co.",Medium
10175,42,11,11-06-2003 00:00,Shipped,S700_2824,"Stylish Desk Decors, Co.",Medium
10129,42,6,06-12-2003 00:00,Shipped,S700_3505,"Stylish Desk Decors, Co.",Medium
10129,30,7,06-12-2003 00:00,Shipped,S700_3962,"Stylish Desk Decors, Co.",Small
10129,32,8,06-12-2003 00:00,Shipped,S72_3212,"Stylish Desk Decors, Co.",Small
10363,33,3,01-06-2005 00:00,Shipped,S12_1099,Suominen Souveniers,Small
10247,44,2,05-05-2004 00:00,Shipped,S12_1108,Suominen Souveniers,Large
10247,25,3,05-05-2004 00:00,Shipped,S12_3148,Suominen Souveniers,Medium
10363,34,4,01-06-2005 00:00,Shipped,S12_3380,Suominen Souveniers,Medium
10247,27,1,05-05-2004 00:00,Shipped,S12_3891,Suominen Souveniers,Medium
10363,34,5,01-06-2005 00:00,Shipped,S12_3990,Suominen Souveniers,Small
10141,21,5,08-01-2003 00:00,Shipped,S12_4473,Suominen Souveniers,Small
10363,46,6,01-06-2005 00:00,Shipped,S12_4675,Suominen Souveniers,Medium
10363,22,7,01-06-2005 00:00,Shipped,S18_1889,Suominen Souveniers,Medium
10141,39,4,08-01-2003 00:00,Shipped,S18_2238,Suominen Souveniers,Medium
10141,47,8,08-01-2003 00:00,Shipped,S18_2319,Suominen Souveniers,Medium
10141,34,9,08-01-2003 00:00,Shipped,S18_3232,Suominen Souveniers,Medium
10363,46,10,01-06-2005 00:00,Shipped,S18_3278,Suominen Souveniers,Small
10363,24,11,01-06-2005 00:00,Shipped,S18_3482,Suominen Souveniers,Medium
10363,32,12,01-06-2005 00:00,Shipped,S18_3782,Suominen Souveniers,Small
10247,48,5,05-05-2004 00:00,Shipped,S18_4027,Suominen Souveniers,Medium
10363,28,13,01-06-2005 00:00,Shipped,S18_4721,Suominen Souveniers,Small
10141,20,2,08-01-2003 00:00,Shipped,S24_1444,Suominen Souveniers,Small
10363,21,8,01-06-2005 00:00,Shipped,S24_2000,Suominen Souveniers,Medium
10363,43,14,01-06-2005 00:00,Shipped,S24_2360,Suominen Souveniers,Small
10141,21,6,08-01-2003 00:00,Shipped,S24_2840,Suominen Souveniers,Small
10363,21,15,01-06-2005 00:00,Shipped,S24_3371,Suominen Souveniers,Small
10363,31,1,01-06-2005 00:00,Shipped,S24_3856,Suominen Souveniers,Small
10141,40,1,08-01-2003 00:00,Shipped,S24_4048,Suominen Souveniers,Medium
10363,43,9,01-06-2005 00:00,Shipped,S24_4620,Suominen Souveniers,Medium
10363,50,2,01-06-2005 00:00,Shipped,S32_1374,Suominen Souveniers,Medium
10141,24,7,08-01-2003 00:00,Shipped,S32_2509,Suominen Souveniers,Small
10247,40,6,05-05-2004 00:00,Shipped,S32_3207,Suominen Souveniers,Small
10141,44,3,08-01-2003 00:00,Shipped,S50_1392,Suominen Souveniers,Medium
10247,49,4,05-05-2004 00:00,Shipped,S50_1514,Suominen Souveniers,Medium
10245,34,9,05-04-2004 00:00,Shipped,S10_1949,Super Scale Inc.,Medium
10245,28,2,05-04-2004 00:00,Shipped,S10_4962,Super Scale Inc.,Medium
10196,47,5,11/26/2003 0:00,Shipped,S12_1108,Super Scale Inc.,Large
10245,38,6,05-04-2004 00:00,Shipped,S12_1666,Super Scale Inc.,Medium
10196,24,6,11/26/2003 0:00,Shipped,S12_3148,Super Scale Inc.,Medium
10196,38,4,11/26/2003 0:00,Shipped,S12_3891,Super Scale Inc.,Large
10245,29,8,05-04-2004 00:00,Shipped,S18_1097,Super Scale Inc.,Medium
10196,49,1,11/26/2003 0:00,Shipped,S18_3140,Super Scale Inc.,Medium
10196,35,3,11/26/2003 0:00,Shipped,S18_3259,Super Scale Inc.,Medium
10196,27,8,11/26/2003 0:00,Shipped,S18_4027,Super Scale Inc.,Medium
10245,21,3,05-04-2004 00:00,Shipped,S18_4600,Super Scale Inc.,Small
10245,45,7,05-04-2004 00:00,Shipped,S18_4668,Super Scale Inc.,Small
10245,37,1,05-04-2004 00:00,Shipped,S32_1268,Super Scale Inc.,Medium
10245,44,5,05-04-2004 00:00,Shipped,S32_3522,Super Scale Inc.,Medium
10196,46,7,11/26/2003 0:00,Shipped,S50_1514,Super Scale Inc.,Small
10196,50,2,11/26/2003 0:00,Shipped,S700_1938,Super Scale Inc.,Medium
10245,44,4,05-04-2004 00:00,Shipped,S700_2824,Super Scale Inc.,Medium
10168,36,1,10/28/2003 0:00,Shipped,S10_1678,Technics Stores Inc.,Medium
10140,37,11,7/24/2003 0:00,Shipped,S10_1949,Technics Stores Inc.,Large
10168,27,4,10/28/2003 0:00,Shipped,S10_2016,Technics Stores Inc.,Medium
10168,20,3,10/28/2003 0:00,Shipped,S10_4698,Technics Stores Inc.,Medium
10362,22,4,01-05-2005 00:00,Shipped,S10_4698,Technics Stores Inc.,Medium
10140,26,4,7/24/2003 0:00,Shipped,S10_4962,Technics Stores Inc.,Medium
10140,38,8,7/24/2003 0:00,Shipped,S12_1666,Technics Stores Inc.,Medium
10362,22,1,01-05-2005 00:00,Shipped,S12_2823,Technics Stores Inc.,Medium
10140,32,10,7/24/2003 0:00,Shipped,S18_1097,Technics Stores Inc.,Medium
10140,46,2,7/24/2003 0:00,Shipped,S18_2432,Technics Stores Inc.,Small
10168,21,9,10/28/2003 0:00,Shipped,S18_2581,Technics Stores Inc.,Small
10168,46,5,10/28/2003 0:00,Shipped,S18_2625,Technics Stores Inc.,Small
10362,23,3,01-05-2005 00:00,Shipped,S18_2625,Technics Stores Inc.,Small
10140,40,5,7/24/2003 0:00,Shipped,S18_4600,Technics Stores Inc.,Medium
10140,29,9,7/24/2003 0:00,Shipped,S18_4668,Technics Stores Inc.,Small
10168,50,2,10/28/2003 0:00,Shipped,S24_1578,Technics Stores Inc.,Medium
10362,50,2,01-05-2005 00:00,Shipped,S24_1578,Technics Stores Inc.,Medium
10168,49,11,10/28/2003 0:00,Shipped,S24_1785,Technics Stores Inc.,Medium
10168,29,6,10/28/2003 0:00,Shipped,S24_2000,Technics Stores Inc.,Small
10140,47,1,7/24/2003 0:00,Shipped,S24_2300,Technics Stores Inc.,Medium
10168,27,18,10/28/2003 0:00,Shipped,S24_3949,Technics Stores Inc.,Small
10168,48,10,10/28/2003 0:00,Shipped,S24_4278,Technics Stores Inc.,Medium
10317,35,1,11-02-2004 00:00,Shipped,S24_4278,Technics Stores Inc.,Small
10140,26,3,7/24/2003 0:00,Shipped,S32_1268,Technics Stores Inc.,Small
10168,28,7,10/28/2003 0:00,Shipped,S32_1374,Technics Stores Inc.,Medium
10140,28,7,7/24/2003 0:00,Shipped,S32_3522,Technics Stores Inc.,Small
