ORDER_NUMBER,QUANTITY,ORDER_LINE_NUMBER,ORDER_DATE,STATUS,PRODUCT_PURCHASED,SOLD_TO,DEAL_SIZE
10271,43,10,02-01-2011 00:00,Shipped,S24_2300,Mini Gifts Distributors Ltd.,Medium
10142,43,9,03-01-2011 00:00,Shipped,S700_1938,Mini Gifts Distributors Ltd.,Medium
10282,43,2,04-01-2011 00:00,Shipped,S700_1938,Mini Gifts Distributors Ltd.,Medium
10111,43,1,05-01-2011 00:00,Shipped,S18_3136,Mini Wheels Co.,Medium
10267,43,2,06-01-2011 00:00,Shipped,S24_2887,Muscle Machine Inc,Medium
10267,43,6,07-01-2011 00:00,Shipped,S24_3432,Muscle Machine Inc,Medium
10322,43,14,08-01-2011 00:00,Shipped,S18_1342,Online Diecast Creations Co.,Medium
10276,43,14,09-01-2011 00:00,Shipped,S12_2823,Online Mini Collectables,Medium
10210,43,11,10-01-2011 00:00,Shipped,S50_1341,Osaka Souveniers Co.,Small
10151,43,2,11-01-2011 00:00,Shipped,S18_2238,"Oulu Toy Supplies, Inc.",Large
10398,43,16,12-01-2011 00:00,Shipped,S24_1785,Reims Collectables,Medium
10173,43,6,13-01-2011 00:00,Shipped,S18_1342,Rovelli Gifts,Medium
10328,43,4,14-01-2011 00:00,Shipped,S24_4278,Rovelli Gifts,Small
10283,43,1,15-01-2011 00:00,Shipped,S72_1253,"Royal Canadian Collectables, Ltd.",Small
10119,43,3,16-01-2011 00:00,Shipped,S18_1662,Salzburg Collectables,Medium
10419,43,3,17-01-2011 00:00,Shipped,S18_3685,Salzburg Collectables,Medium
10167,43,1,18-01-2011 00:00,Cancelled,S18_1662,Scandinavian Gift Ideas,Medium
10167,43,12,19-01-2011 00:00,Cancelled,S700_1138,Scandinavian Gift Ideas,Medium
10219,43,1,20-01-2011 00:00,Shipped,S18_2238,Signal Collectibles Ltd.,Large
10124,43,13,21-01-2011 00:00,Shipped,S24_3432,Signal Gift Stores,Medium
10270,43,8,22-01-2011 00:00,Shipped,S18_1097,Souveniers And Things Co.,Medium
10363,43,14,23-01-2011 00:00,Shipped,S24_2360,Suominen Souveniers,Small
10363,43,9,24-01-2011 00:00,Shipped,S24_4620,Suominen Souveniers,Medium
10251,43,4,25-01-2011 00:00,Shipped,S10_4698,Tekni Collectables Inc.,Large
10407,43,9,26-01-2011 00:00,On Hold,S24_3432,The Sharp Gifts Warehouse,Medium
10191,43,9,27-01-2011 00:00,Shipped,S18_3782,"Toms Spezialitten, Ltd",Medium
10155,43,1,28-01-2011 00:00,Shipped,S700_3167,"Toys of Finland, Co.",Medium
10367,43,8,29-01-2011 00:00,Resolved,S18_4409,Toys4GrownUps.com,Small
10145,43,7,30-01-2011 00:00,Shipped,S24_1578,Toys4GrownUps.com,Medium
10302,43,1,31-01-2011 00:00,Shipped,S18_1749,"UK Collectables, Ltd.",Large
10225,43,2,01-02-2011 00:00,Shipped,S18_3232,"Vida Sport, Ltd",Medium
10287,43,15,02-02-2011 00:00,Shipped,S18_3278,"Vida Sport, Ltd",Medium
10391,44,5,03-02-2011 00:00,Shipped,S18_2432,"Anna's Decorations, Ltd",Small
10193,44,11,04-02-2011 00:00,Shipped,S18_2325,"Australian Collectables, Ltd",Medium
10304,44,15,05-02-2011 00:00,Shipped,S24_2022,Auto Assoc. & Cie.,Small
10332,44,11,06-02-2011 00:00,Shipped,S24_2887,"AV Stores, Co.",Small
10325,44,5,07-02-2011 00:00,Shipped,S24_4048,Baane Mini Imports,Medium
10325,44,7,08-02-2011 00:00,Shipped,S50_1514,Baane Mini Imports,Medium
10177,44,4,09-02-2011 00:00,Shipped,S700_3505,CAF Imports,Medium
10115,44,1,10-02-2011 00:00,Shipped,S24_4048,Classic Legends Inc.,Medium
10369,44,8,11-02-2011 00:00,Shipped,S18_1342,Collectables For Less Inc.,Large
10159,44,15,12-02-2011 00:00,Shipped,S24_1578,Corporate Gift Ideas Co.,Medium
10214,44,5,13-02-2011 00:00,Shipped,S24_3969,"Corrida Auto Replicas, Ltd",Small
10108,44,11,14-02-2011 00:00,Shipped,S18_4721,Cruz & Sons Co.,Medium
10180,44,2,15-02-2011 00:00,Shipped,S18_4721,Daedalus Designs Imports,Medium
10238,44,8,16-02-2011 00:00,Shipped,S18_4721,Danish Wholesale Imports,Medium
10105,44,4,17-02-2011 00:00,Shipped,S24_3151,Danish Wholesale Imports,Medium
10281,44,9,18-02-2011 00:00,Shipped,S10_4962,Diecast Classics Inc.,Large
10281,44,14,19-02-2011 00:00,Shipped,S18_4668,Diecast Classics Inc.,Small
10207,44,6,20-02-2011 00:00,Shipped,S18_2238,Diecast Collectables,Large
10165,44,3,21-02-2011 00:00,Shipped,S12_1108,"Dragon Souveniers, Ltd.",Large
10387,44,1,22-02-2011 00:00,Shipped,S32_1374,"Dragon Souveniers, Ltd.",Medium
10165,44,7,23-02-2011 00:00,Shipped,S32_3207,"Dragon Souveniers, Ltd.",Small
10203,44,9,24-02-2011 00:00,Shipped,S12_3990,Euro Shopping Channel,Medium
10350,44,1,25-02-2011 00:00,Shipped,S18_3140,Euro Shopping Channel,Medium
10246,44,2,26-02-2011 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10358,44,14,27-02-2011 00:00,Shipped,S24_1444,Euro Shopping Channel,Small
10104,44,10,28-02-2011 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10380,44,7,01-03-2011 00:00,Shipped,S24_2887,Euro Shopping Channel,Small
10380,44,9,02-03-2011 00:00,Shipped,S24_3191,Euro Shopping Channel,Medium
10355,44,6,03-03-2011 00:00,Shipped,S24_3371,Euro Shopping Channel,Small
10383,44,8,04-03-2011 00:00,Shipped,S32_3207,Euro Shopping Channel,Small
10424,44,2,05-03-2011 00:00,In Process,S32_3522,Euro Shopping Channel,Small
10350,44,17,06-03-2011 00:00,Shipped,S50_1514,Euro Shopping Channel,Medium
10262,44,13,07-03-2011 00:00,Cancelled,S700_2047,Euro Shopping Channel,Medium
10386,44,15,08-03-2011 00:00,Resolved,S700_4002,Euro Shopping Channel,Medium
10388,44,6,09-03-2011 00:00,Shipped,S12_2823,FunGiftIdeas.com,Medium
10321,44,6,10-03-2011 00:00,Shipped,S18_1589,FunGiftIdeas.com,Medium
10414,44,1,11-03-2011 00:00,On Hold,S18_3029,Gifts4AllAges.com,Medium
10295,44,2,12-03-2011 00:00,Shipped,S700_2610,Gifts4AllAges.com,Small
10316,44,7,13-03-2011 00:00,Shipped,S700_4002,giftsbymail.co.uk,Small
10314,44,11,14-03-2011 00:00,Shipped,S24_1444,Heintze Collectables,Small
10181,44,6,15-03-2011 00:00,Shipped,S18_1129,Herkku Gifts,Medium
10188,44,7,16-03-2011 00:00,Shipped,S32_1374,Herkku Gifts,Medium
10184,44,12,17-03-2011 00:00,Shipped,S18_2432,"Iberia Gift Imports, Corp.",Small
10375,44,4,18-03-2011 00:00,Shipped,S32_4289,La Rochelle Gifts,Medium
10375,44,11,19-03-2011 00:00,Shipped,S700_3167,La Rochelle Gifts,Medium
10292,44,2,20-03-2011 00:00,Shipped,S18_4027,Land of Toys Inc.,Large
10329,44,8,21-03-2011 00:00,Shipped,S72_1253,Land of Toys Inc.,Medium
10266,44,14,22-03-2011 00:00,Shipped,S12_1099,L'ordine Souveniers,Large
10319,44,4,23-03-2011 00:00,Shipped,S18_3782,Microscale Inc.,Small
10241,44,12,24-03-2011 00:00,Shipped,S18_2870,Mini Caravy,Medium
10195,44,3,25-03-2011 00:00,Shipped,S24_1444,Mini Classics,Small
10308,44,8,26-03-2011 00:00,Shipped,S24_4278,Mini Classics,Medium
10365,44,2,27-03-2011 00:00,Shipped,S50_4713,Mini Creations Ltd.,Medium
10182,44,10,28-03-2011 00:00,Shipped,S18_1749,Mini Gifts Distributors Ltd.,Large
10357,44,4,29-03-2011 00:00,Shipped,S18_3136,Mini Gifts Distributors Ltd.,Medium
10182,44,12,30-03-2011 00:00,Shipped,S18_4933,Mini Gifts Distributors Ltd.,Medium
10312,44,7,31-03-2011 00:00,Shipped,S24_4258,Mini Gifts Distributors Ltd.,Medium
10335,44,1,01-04-2011 00:00,Shipped,S32_1268,Mini Gifts Distributors Ltd.,Medium
10135,44,15,02-04-2011 00:00,Shipped,S50_4713,Mini Gifts Distributors Ltd.,Medium
10331,44,14,03-04-2011 00:00,Shipped,S18_1589,Motor Mint Distributors Inc.,Medium
10331,44,7,04-04-2011 00:00,Shipped,S18_1749,Motor Mint Distributors Inc.,Medium
10267,44,4,05-04-2011 00:00,Shipped,S24_3191,Muscle Machine Inc,Medium
10373,44,14,06-04-2011 00:00,Shipped,S700_1138,"Oulu Toy Supplies, Inc.",Medium
10261,44,2,07-04-2011 00:00,Shipped,S700_2610,Quebec Home Shopping Network,Medium
10137,44,2,08-04-2011 00:00,Shipped,S18_1589,Reims Collectables,Medium
10343,44,2,09-04-2011 00:00,Shipped,S18_3685,Reims Collectables,Medium
10121,44,1,10-04-2011 00:00,Shipped,S50_4713,Reims Collectables,Medium
10106,44,8,11-04-2011 00:00,Shipped,S700_3167,Rovelli Gifts,Medium
10341,44,1,12-04-2011 00:00,Shipped,S12_3380,Salzburg Collectables,Medium
10167,44,9,13-04-2011 00:00,Cancelled,S10_4757,Scandinavian Gift Ideas,Medium
10270,44,7,14-04-2011 00:00,Shipped,S18_4668,Souveniers And Things Co.,Small
10361,44,5,15-04-2011 00:00,Shipped,S700_2834,Souveniers And Things Co.,Medium
10361,44,10,16-04-2011 00:00,Shipped,S700_3167,Souveniers And Things Co.,Medium
10247,44,2,17-04-2011 00:00,Shipped,S12_1108,Suominen Souveniers,Large
10141,44,3,18-04-2011 00:00,Shipped,S50_1392,Suominen Souveniers,Medium
10245,44,5,19-04-2011 00:00,Shipped,S32_3522,Super Scale Inc.,Medium
10245,44,4,20-04-2011 00:00,Shipped,S700_2824,Super Scale Inc.,Medium
10251,44,5,21-04-2011 00:00,Shipped,S10_2016,Tekni Collectables Inc.,Medium
10250,44,3,22-04-2011 00:00,Shipped,S700_2834,The Sharp Gifts Warehouse,Medium
10250,44,10,23-04-2011 00:00,Shipped,S700_3167,The Sharp Gifts Warehouse,Small
10372,44,2,24-04-2011 00:00,Shipped,S700_1938,"Tokyo Collectables, Ltd",Medium
10191,44,7,25-04-2011 00:00,Shipped,S24_4620,"Toms Spezialitten, Ltd",Small
10155,44,11,26-04-2011 00:00,Shipped,S18_3029,"Toys of Finland, Co.",Medium
10155,44,4,27-04-2011 00:00,Shipped,S24_3949,"Toys of Finland, Co.",Medium
10299,44,5,28-04-2011 00:00,Shipped,S50_4713,"Toys of Finland, Co.",Medium
10155,44,3,29-04-2011 00:00,Shipped,S700_4002,"Toys of Finland, Co.",Medium
10367,44,9,30-04-2011 00:00,Resolved,S18_4933,Toys4GrownUps.com,Medium
10287,44,8,01-05-2011 00:00,Shipped,S18_1889,"Vida Sport, Ltd",Medium
10287,44,1,02-05-2011 00:00,Shipped,S18_2870,"Vida Sport, Ltd",Medium
10178,45,2,03-05-2011 00:00,Shipped,S700_4002,Alpha Cognac,Medium
10178,45,7,04-05-2011 00:00,Shipped,S72_1253,Alpha Cognac,Small
10293,45,7,05-05-2011 00:00,Shipped,S12_3891,Amica Models & Co.,Large
10280,45,11,06-05-2011 00:00,Shipped,S24_2022,Amica Models & Co.,Small
10265,45,2,07-05-2011 00:00,Shipped,S18_3278,"Australian Collectables, Ltd",Medium
10347,45,11,08-05-2011 00:00,Shipped,S18_3136,"Australian Collectors, Co.",Medium
10347,45,4,09-05-2011 00:00,Shipped,S18_4600,"Australian Collectors, Co.",Medium
10402,45,1,10-05-2011 00:00,Shipped,S10_2016,Auto Canal Petit,Medium
10290,45,1,11-05-2011 00:00,Shipped,S24_4258,Auto-Moto Classics Inc.,Medium
10332,45,6,12-05-2011 00:00,Shipped,S24_1937,"AV Stores, Co.",Medium
10332,45,12,13-05-2011 00:00,Shipped,S24_3191,"AV Stores, Co.",Small
10103,45,7,14-05-2011 00:00,Shipped,S32_3522,Baane Mini Imports,Medium
10101,45,3,15-05-2011 00:00,Shipped,S24_1937,"Blauer See Auto, Co.",Small
10230,45,5,16-05-2011 00:00,Shipped,S24_4048,"Blauer See Auto, Co.",Medium
10177,45,2,17-05-2011 00:00,Shipped,S24_3151,CAF Imports,Medium
10228,45,5,18-05-2011 00:00,Shipped,S18_2957,Cambridge Collectables Co.,Small
10222,45,9,19-05-2011 00:00,Shipped,S18_3856,Collectable Mini Designs Co.,Medium
10369,45,4,20-05-2011 00:00,Shipped,S18_3320,Collectables For Less Inc.,Medium
10162,45,1,21-05-2011 00:00,Shipped,S18_1367,Corporate Gift Ideas Co.,Small
10126,45,6,22-05-2011 00:00,Shipped,S700_2824,"Corrida Auto Replicas, Ltd",Medium
10108,45,4,23-05-2011 00:00,Shipped,S12_3380,Cruz & Sons Co.,Medium
10327,45,8,24-05-2011 00:00,Resolved,S18_2581,Danish Wholesale Imports,Medium
10318,45,4,25-05-2011 00:00,Shipped,S10_2016,Diecast Classics Inc.,Medium
10272,45,6,26-05-2011 00:00,Shipped,S32_3207,Diecast Classics Inc.,Small
10207,45,2,27-05-2011 00:00,Shipped,S32_3207,Diecast Collectables,Small
10150,45,8,28-05-2011 00:00,Shipped,S10_1949,"Dragon Souveniers, Ltd.",Large
10117,45,1,29-05-2011 00:00,Shipped,S700_3962,"Dragon Souveniers, Ltd.",Medium
10197,45,6,30-05-2011 00:00,Shipped,S10_4757,Enaco Distributors,Medium
10417,45,5,31-05-2011 00:00,Disputed,S10_2016,Euro Shopping Channel,Medium
10203,45,4,01-06-2011 00:00,Shipped,S18_1889,Euro Shopping Channel,Medium
10212,45,8,02-06-2011 00:00,Shipped,S18_3685,Euro Shopping Channel,Medium
10212,45,5,03-06-2011 00:00,Shipped,S24_1628,Euro Shopping Channel,Small
10311,45,8,04-06-2011 00:00,Shipped,S24_1628,Euro Shopping Channel,Small
10212,45,1,05-06-2011 00:00,Shipped,S24_2766,Euro Shopping Channel,Medium
10386,45,2,06-06-2011 00:00,Resolved,S700_3505,Euro Shopping Channel,Medium
10316,45,13,07-06-2011 00:00,Shipped,S700_2047,giftsbymail.co.uk,Medium
10259,45,11,08-06-2011 00:00,Shipped,S32_1268,Handji Gifts& Co,Medium
10314,45,14,09-06-2011 00:00,Shipped,S12_4473,Heintze Collectables,Medium
10188,45,3,10-06-2011 00:00,Shipped,S10_4698,Herkku Gifts,Large
10181,45,7,11-06-2011 00:00,Shipped,S18_3232,Herkku Gifts,Medium
10289,45,4,12-06-2011 00:00,Shipped,S24_2022,Herkku Gifts,Small
10184,45,4,13-06-2011 00:00,Shipped,S50_1392,"Iberia Gift Imports, Corp.",Medium
10114,45,6,14-06-2011 00:00,Shipped,S18_2432,"La Corne D'abondance, Co.",Medium
10336,45,4,15-06-2011 00:00,Shipped,S24_1444,"La Corne D'abondance, Co.",Medium
10275,45,1,16-06-2011 00:00,Shipped,S10_1678,La Rochelle Gifts,Medium
10375,45,7,17-06-2011 00:00,Shipped,S12_1099,La Rochelle Gifts,Medium
10329,45,11,18-06-2011 00:00,Shipped,S32_1374,Land of Toys Inc.,Small
10416,45,2,19-06-2011 00:00,Shipped,S32_1374,L'ordine Souveniers,Medium
10395,45,3,20-06-2011 00:00,Shipped,S50_1514,Lyon Souveniers,Large
10344,45,1,21-06-2011 00:00,Shipped,S18_1749,Marseille Mini Autos,Large
10305,45,2,22-06-2011 00:00,Shipped,S24_1444,Marta's Replicas Co.,Small
10285,45,13,23-06-2011 00:00,Shipped,S700_2834,Marta's Replicas Co.,Medium
10319,45,3,24-06-2011 00:00,Shipped,S18_4721,Microscale Inc.,Large
10319,45,6,25-06-2011 00:00,Shipped,S50_4713,Microscale Inc.,Medium
10164,45,3,26-06-2011 00:00,Resolved,S18_4600,Mini Auto Werke,Medium
10135,45,10,27-06-2011 00:00,Shipped,S18_3278,Mini Gifts Distributors Ltd.,Medium
10135,45,13,28-06-2011 00:00,Shipped,S18_3782,Mini Gifts Distributors Ltd.,Small
10396,45,5,29-06-2011 00:00,Shipped,S18_4522,Mini Gifts Distributors Ltd.,Medium
10271,45,2,30-06-2011 00:00,Shipped,S24_1444,Mini Gifts Distributors Ltd.,Small
10371,45,8,01-07-2011 00:00,Shipped,S24_2840,Mini Gifts Distributors Ltd.,Medium
10390,45,8,02-07-2011 00:00,Shipped,S24_3856,Mini Gifts Distributors Ltd.,Medium
10390,45,12,03-07-2011 00:00,Shipped,S32_4485,Mini Gifts Distributors Ltd.,Small
10127,45,10,04-07-2011 00:00,Shipped,S18_2238,Muscle Machine Inc,Large
10127,45,14,05-07-2011 00:00,Shipped,S18_2319,Muscle Machine Inc,Medium
10204,45,6,06-07-2011 00:00,Shipped,S18_4933,Muscle Machine Inc,Medium
10204,45,12,07-07-2011 00:00,Shipped,S24_1628,Muscle Machine Inc,Small
10127,45,13,08-07-2011 00:00,Shipped,S32_2509,Muscle Machine Inc,Small
10284,45,11,09-07-2011 00:00,Shipped,S18_1662,"Norway Gifts By Mail, Co.",Medium
10284,45,8,10-07-2011 00:00,Shipped,S700_2466,"Norway Gifts By Mail, Co.",Medium
10192,45,15,11-07-2011 00:00,Shipped,S18_1889,Online Diecast Creations Co.,Medium
10192,45,9,12-07-2011 00:00,Shipped,S18_3685,Online Diecast Creations Co.,Medium
10192,45,14,13-07-2011 00:00,Shipped,S24_3856,Online Diecast Creations Co.,Medium
10294,45,1,14-07-2011 00:00,Shipped,S700_3962,Online Mini Collectables,Medium
10373,45,17,15-07-2011 00:00,Shipped,S700_4002,"Oulu Toy Supplies, Inc.",Small
10398,45,17,16-07-2011 00:00,Shipped,S18_3856,Reims Collectables,Medium
10398,45,14,17-07-2011 00:00,Shipped,S24_4278,Reims Collectables,Medium
10283,45,9,18-07-2011 00:00,Shipped,S700_1138,"Royal Canadian Collectables, Ltd.",Medium
10338,45,2,19-07-2011 00:00,Shipped,S18_3856,Royale Belge,Medium
10341,45,2,20-07-2011 00:00,Shipped,S12_1099,Salzburg Collectables,Medium
10194,45,2,21-07-2011 00:00,Shipped,S18_2432,"Saveley & Henriot, Co.",Medium
10208,45,8,22-07-2011 00:00,Shipped,S18_4522,"Saveley & Henriot, Co.",Medium
10389,45,1,23-07-2011 00:00,Shipped,S24_1578,Scandinavian Gift Ideas,Medium
10124,45,2,24-07-2011 00:00,Shipped,S24_1937,Signal Gift Stores,Small
10420,45,2,25-07-2011 00:00,In Process,S18_2325,Souveniers And Things Co.,Medium
10420,45,1,26-07-2011 00:00,In Process,S24_1937,Souveniers And Things Co.,Small
10129,45,9,27-07-2011 00:00,Shipped,S24_2011,"Stylish Desk Decors, Co.",Medium
10129,45,3,28-07-2011 00:00,Shipped,S700_2610,"Stylish Desk Decors, Co.",Medium
10245,45,7,29-07-2011 00:00,Shipped,S18_4668,Super Scale Inc.,Small
10250,45,14,30-07-2011 00:00,Shipped,S18_1662,The Sharp Gifts Warehouse,Large
10339,45,11,31-07-2011 00:00,Shipped,S24_3949,"Tokyo Collectables, Ltd",Medium
10258,45,1,01-08-2011 00:00,Shipped,S700_2824,"Tokyo Collectables, Ltd",Medium
10310,45,5,02-08-2011 00:00,Shipped,S24_3856,"Toms Spezialitten, Ltd",Medium
10145,45,6,03-08-2011 00:00,Shipped,S10_1678,Toys4GrownUps.com,Medium
10367,45,4,04-08-2011 00:00,Resolved,S18_2248,Toys4GrownUps.com,Large
10302,45,4,05-08-2011 00:00,Shipped,S24_2887,"UK Collectables, Ltd.",Medium
10403,45,5,06-08-2011 00:00,Shipped,S32_4485,"UK Collectables, Ltd.",Medium
10287,45,10,07-08-2011 00:00,Shipped,S12_3380,"Vida Sport, Ltd",Medium
10293,46,8,08-08-2011 00:00,Shipped,S12_1108,Amica Models & Co.,Large
10280,46,3,09-08-2011 00:00,Shipped,S18_2949,Amica Models & Co.,Medium
10123,46,3,10-08-2011 00:00,Shipped,S18_2870,Atelier graphique,Medium
10193,46,6,11-08-2011 00:00,Shipped,S18_1367,"Australian Collectables, Ltd",Small
10120,46,2,12-08-2011 00:00,Shipped,S10_4698,"Australian Collectors, Co.",Large
10120,46,4,13-08-2011 00:00,Shipped,S18_2625,"Australian Collectors, Co.",Small
10174,46,5,14-08-2011 00:00,Shipped,S18_2949,"Australian Gift Network, Co",Medium
10374,46,3,15-08-2011 00:00,Shipped,S24_1785,"Australian Gift Network, Co",Medium
10304,46,5,16-08-2011 00:00,Shipped,S18_1097,Auto Assoc. & Cie.,Medium
10304,46,7,17-08-2011 00:00,Shipped,S18_2949,Auto Assoc. & Cie.,Medium
10211,46,8,18-08-2011 00:00,Shipped,S18_3782,Auto Canal Petit,Small
10332,46,15,19-08-2011 00:00,Shipped,S18_1342,"AV Stores, Co.",Medium
10110,46,10,20-08-2011 00:00,Shipped,S24_2887,"AV Stores, Co.",Medium
10306,46,17,21-08-2011 00:00,Shipped,S32_3207,"AV Stores, Co.",Small
10103,46,16,22-08-2011 00:00,Shipped,S18_3320,Baane Mini Imports,Medium
10101,46,2,23-08-2011 00:00,Shipped,S24_2022,"Blauer See Auto, Co.",Small
10230,46,4,24-08-2011 00:00,Shipped,S32_3207,"Blauer See Auto, Co.",Small
10249,46,5,25-08-2011 00:00,Shipped,S18_3856,Cambridge Collectables Co.,Medium
10115,46,5,26-08-2011 00:00,Shipped,S12_4473,Classic Legends Inc.,Medium
10115,46,4,27-08-2011 00:00,Shipped,S18_2238,Classic Legends Inc.,Large
10226,46,6,28-08-2011 00:00,Shipped,S18_3685,Collectable Mini Designs Co.,Large
10222,46,11,29-08-2011 00:00,Shipped,S24_3816,Collectable Mini Designs Co.,Medium
10126,46,14,30-08-2011 00:00,Shipped,S18_2957,"Corrida Auto Replicas, Ltd",Medium
10318,46,1,31-08-2011 00:00,Shipped,S10_1678,Diecast Classics Inc.,Medium
10207,46,12,01-09-2011 00:00,Shipped,S24_2300,Diecast Collectables,Medium
10186,46,6,02-09-2011 00:00,Shipped,S18_3856,"Double Decker Gift Stores, Ltd",Medium
10165,46,15,03-09-2011 00:00,Shipped,S18_2319,"Dragon Souveniers, Ltd.",Medium
10197,46,4,04-09-2011 00:00,Shipped,S18_3029,Enaco Distributors,Medium
10246,46,5,05-09-2011 00:00,Shipped,S12_4473,Euro Shopping Channel,Medium
10394,46,6,06-09-2011 00:00,Shipped,S24_2840,Euro Shopping Channel,Small
10378,46,6,07-09-2011 00:00,Shipped,S24_3371,Euro Shopping Channel,Small
10262,46,11,08-09-2011 00:00,Cancelled,S24_3420,Euro Shopping Channel,Medium
10212,46,4,09-09-2011 00:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10311,46,7,10-09-2011 00:00,Shipped,S24_3432,Euro Shopping Channel,Medium
10246,46,1,11-09-2011 00:00,Shipped,S24_4048,Euro Shopping Channel,Medium
10133,46,4,12-09-2011 00:00,Shipped,S24_4278,Euro Shopping Channel,Medium
10190,46,1,13-09-2011 00:00,Shipped,S32_2206,Euro Shopping Channel,Small
10350,46,11,14-09-2011 00:00,Shipped,S700_1138,Euro Shopping Channel,Medium
10424,46,1,15-09-2011 00:00,In Process,S700_2824,Euro Shopping Channel,Medium
10388,46,2,16-09-2011 00:00,Shipped,S700_1691,FunGiftIdeas.com,Large
10353,46,5,17-09-2011 00:00,Shipped,S32_1374,Gift Ideas Corp.,Medium
10295,46,3,18-09-2011 00:00,Shipped,S24_3151,Gifts4AllAges.com,Medium
10232,46,4,19-09-2011 00:00,Shipped,S24_2011,giftsbymail.co.uk,Medium
10259,46,4,20-09-2011 00:00,Shipped,S12_4473,Handji Gifts& Co,Medium
10314,46,6,21-09-2011 00:00,Shipped,S12_3148,Heintze Collectables,Medium
10184,46,5,22-09-2011 00:00,Shipped,S18_2238,"Iberia Gift Imports, Corp.",Large
10303,46,2,23-09-2011 00:00,Shipped,S18_2248,"Iberia Gift Imports, Corp.",Small
10184,46,9,24-09-2011 00:00,Shipped,S18_2319,"Iberia Gift Imports, Corp.",Medium
10184,46,13,25-09-2011 00:00,Shipped,S32_1268,"Iberia Gift Imports, Corp.",Medium
10336,46,2,26-09-2011 00:00,Shipped,S700_2824,"La Corne D'abondance, Co.",Large
10329,46,13,27-09-2011 00:00,Shipped,S12_3380,Land of Toys Inc.,Medium
10395,46,4,28-09-2011 00:00,Shipped,S50_1392,Lyon Souveniers,Medium
10160,46,6,29-09-2011 00:00,Shipped,S12_3380,"Men 'R' US Retailers, Ltd.",Medium
10319,46,1,30-09-2011 00:00,Shipped,S18_3278,Microscale Inc.,Medium
10242,46,1,01-10-2011 00:00,Shipped,S24_3969,Microscale Inc.,Small
10308,46,10,02-10-2011 00:00,Shipped,S32_4289,Mini Classics,Medium
10143,46,13,03-10-2011 00:00,Shipped,S18_3029,Mini Creations Ltd.,Medium
10142,46,11,04-10-2011 00:00,Shipped,S12_3891,Mini Gifts Distributors Ltd.,Large
10368,46,1,05-10-2011 00:00,Shipped,S24_3191,Mini Gifts Distributors Ltd.,Medium
10390,46,6,06-10-2011 00:00,Shipped,S24_3371,Mini Gifts Distributors Ltd.,Small
10368,46,3,07-10-2011 00:00,Shipped,S24_3969,Mini Gifts Distributors Ltd.,Small
10333,46,2,08-10-2011 00:00,Shipped,S18_3320,Mini Wheels Co.,Large
10331,46,6,09-10-2011 00:00,Shipped,S18_1129,Motor Mint Distributors Inc.,Medium
10109,46,5,10-10-2011 00:00,Shipped,S18_3232,Motor Mint Distributors Inc.,Large
10127,46,2,11-10-2011 00:00,Shipped,S12_1108,Muscle Machine Inc,Large
10127,46,3,12-10-2011 00:00,Shipped,S12_3148,Muscle Machine Inc,Large
10127,46,9,13-10-2011 00:00,Shipped,S50_1392,Muscle Machine Inc,Medium
10127,46,4,14-10-2011 00:00,Shipped,S50_1514,Muscle Machine Inc,Medium
10322,46,8,15-10-2011 00:00,Shipped,S10_4962,Online Diecast Creations Co.,Small
10192,46,2,16-10-2011 00:00,Shipped,S24_2766,Online Diecast Creations Co.,Medium
10192,46,5,17-10-2011 00:00,Shipped,S24_3432,Online Diecast Creations Co.,Medium
10276,46,12,18-10-2011 00:00,Shipped,S24_2360,Online Mini Collectables,Medium
10210,46,5,19-10-2011 00:00,Shipped,S32_1374,Osaka Souveniers Co.,Medium
10239,46,4,20-10-2011 00:00,Shipped,S18_1889,"Oulu Toy Supplies, Inc.",Medium
10373,46,11,21-10-2011 00:00,Shipped,S24_3420,"Oulu Toy Supplies, Inc.",Medium
10411,46,3,22-10-2011 00:00,Shipped,S18_4600,Quebec Home Shopping Network,Medium
10359,46,2,23-10-2011 00:00,Shipped,S50_1392,Reims Collectables,Medium
10283,46,3,24-10-2011 00:00,Shipped,S18_3856,"Royal Canadian Collectables, Ltd.",Medium
10119,46,11,25-10-2011 00:00,Shipped,S10_4757,Salzburg Collectables,Medium
10208,46,13,26-10-2011 00:00,Shipped,S12_1108,"Saveley & Henriot, Co.",Large
10227,46,7,27-10-2011 00:00,Shipped,S18_2325,"Saveley & Henriot, Co.",Large
10208,46,1,28-10-2011 00:00,Shipped,S700_2610,"Saveley & Henriot, Co.",Medium
10167,46,7,29-10-2011 00:00,Cancelled,S18_3029,Scandinavian Gift Ideas,Medium
10167,46,10,30-10-2011 00:00,Cancelled,S700_2610,Scandinavian Gift Ideas,Medium
10124,46,4,31-10-2011 00:00,Shipped,S24_3969,Signal Gift Stores,Small
10139,46,1,01-11-2011 00:00,Shipped,S18_2949,Souveniers And Things Co.,Medium
10270,46,4,02-11-2011 00:00,Shipped,S700_2824,Souveniers And Things Co.,Medium
10363,46,6,03-11-2011 00:00,Shipped,S12_4675,Suominen Souveniers,Medium
10363,46,10,04-11-2011 00:00,Shipped,S18_3278,Suominen Souveniers,Small
10196,46,7,05-11-2011 00:00,Shipped,S50_1514,Super Scale Inc.,Small
